Transaction ID,Class of Business,Sub-Class of Business,Transaction Type,Amount,Currency,Customer Name,Date,Age,Income,Number of Claims,Account Balance,Default,customer_id,income_balance_ratio,Amount_converted,inactive_days
548,Miscellaneous,Sub-Class E,Direct,5000.0,,Julie Wood,2024-09-28,29,34877,0,9332.166440177094,0,Julie Wood548,3.7372886803482843,5000.0,-15
549,Engineering,Sub-Class H,Outward Reinsurance,2200.0,,Susan Larson,2024-03-02,52,148601,6,-1224.125187576848,0,Susan Larson549,-121.39362992289638,2200.0,195
550,Fire Domestic,Sub-Class B,Direct,2231.060606060606,,Joan Mcpherson,2023-02-28,47,44723,9,2786.063108307476,0,Joan Mcpherson550,16.05240020107408,2231.060606060606,563
551,Aviation,Sub-Class F,Direct,2500.0,USD,Mark Parker,2024-03-11,65,32943,4,15005.85534832907,0,Mark Parker551,2.195343033455821,325000.0,186
552,Miscellaneous,Sub-Class E,Outward Reinsurance,4000.0,,Jasmine Johnson,2023-04-07,23,30306,0,8080.788196638296,0,Jasmine Johnson552,3.750376728424544,4000.0,525
553,Aviation,Sub-Class I,Outward Reinsurance,2200.0,,Destiny Kent,2024-05-10,32,56784,5,-296.2912863361098,0,Destiny Kent553,-191.64924052334368,2200.0,126
554,Miscellaneous,Sub-Class E,Outward Reinsurance,1500.0,USD,Christopher Garcia,2024-10-22,32,138628,6,-2428.775698454881,0,Christopher Garcia554,-57.07731680953134,195000.0,-39
555,Aviation,Sub-Class B,Outward Reinsurance,2500.0,KES,Jason Brown,2023-10-05,33,141401,0,5769.36030593712,0,Jason Brown555,24.508956366356145,2500.0,344
556,Miscellaneous,Sub-Class E,Direct,2366.6666666666665,USD,Erin Sutton,2023-09-22,37,40455,8,3435.367717160854,1,Erin Sutton556,11.776031950790372,307666.6666666666,357
557,Miscellaneous,Sub-Class D,Direct,2200.0,USD,Timothy Caldwell,2023-01-09,30,110027,6,11397.93381204934,0,Timothy Caldwell557,9.653240825427924,286000.0,613
558,Engineering,Sub-Class G,Inward Reinsurance,2200.0,USD,Mark Villanueva,2024-04-01,61,91448,0,18131.17467377913,0,Mark Villanueva558,5.04368865478142,286000.0,165
559,Miscellaneous,Sub-Class F,Direct,-1500.0,USD,Charles Smith,2023-09-30,59,49974,2,1193.25714435397,0,Charles Smith559,41.88032750229704,-195000.0,349
560,Engineering,Sub-Class B,Outward Reinsurance,3000.0,KES,Deborah Stone,2023-01-08,63,47371,4,16380.84833207113,0,Deborah Stone560,2.891852670856797,3000.0,614
561,Miscellaneous,Sub-Class E,Inward Reinsurance,3000.0,,Christopher King,2023-07-27,48,118746,3,18011.54946113001,0,Christopher King561,6.592769836723981,3000.0,414
562,Fire Domestic,Sub-Class G,Outward Reinsurance,2500.0,USD,Jennifer Johnson,2024-09-28,51,121248,1,17550.06498674754,0,Jennifer Johnson562,6.9086923661853765,325000.0,-15
563,Fire Domestic,Sub-Class G,Direct,-1500.0,KES,Anthony Warren,2023-05-03,46,23936,0,18801.93324863588,1,Anthony Warren563,1.273060577519953,-1500.0,499
564,Fire Domestic,Sub-Class E,Inward Reinsurance,4000.0,,Justin Martinez,2023-02-02,20,53166,3,16052.71555323188,1,Justin Martinez564,3.311963002377883,4000.0,589
565,Miscellaneous,Sub-Class I,Outward Reinsurance,5000.0,,Charles Doyle,2024-05-27,26,45727,6,9837.150134916754,0,Charles Doyle565,4.648399116904091,5000.0,109
566,Engineering,Sub-Class D,Inward Reinsurance,3000.0,,Mrs. Danielle Lewis DDS,2023-07-23,28,134000,3,5246.152467756048,0,Mrs. Danielle Lewis DDS566,25.542528705292508,3000.0,418
567,Engineering,Sub-Class C,Inward Reinsurance,-1500.0,USD,Kevin Erickson,2024-06-01,28,83969,8,7292.194650844282,0,Kevin Erickson567,11.514914784985638,-195000.0,104
568,Miscellaneous,Sub-Class D,Direct,3000.0,USD,Ariel Little,2024-05-31,42,48368,7,16815.30437193963,0,Ariel Little568,2.876427267098038,390000.0,105
569,Fire Domestic,Sub-Class E,Outward Reinsurance,1700.0,,Gary Crawford,2024-03-18,39,88531,7,2534.959435429561,0,Gary Crawford569,34.924030247844186,1700.0,179
570,Fire Domestic,Sub-Class F,Inward Reinsurance,2418.348623853211,,Jo Myers,2024-08-14,59,59097,4,-1018.45764147264,0,Jo Myers570,-58.02597731462707,2418.348623853211,30
571,Engineering,Sub-Class C,Inward Reinsurance,4000.0,,Tara Adams,2024-11-19,63,54984,0,-1479.519546655121,0,Tara Adams571,-37.16341573472762,4000.0,-67
572,Fire Domestic,Sub-Class B,Outward Reinsurance,2289.285714285714,,Julie Marshall,2023-12-05,26,70859,8,15674.86524762501,1,Julie Marshall572,4.5205492283728725,2289.285714285714,283
573,Aviation,Sub-Class D,Inward Reinsurance,2200.0,,Renee Morales,2024-03-13,37,64291,1,14037.14215825244,0,Renee Morales573,4.580063325938699,2200.0,184
574,Engineering,Sub-Class E,Inward Reinsurance,3000.0,,Andrew Preston,2024-03-20,38,85228,5,7441.133526158537,0,Andrew Preston574,11.453631318452997,3000.0,177
575,Fire Domestic,Sub-Class D,Inward Reinsurance,2200.0,KES,Kara Zimmerman,2023-05-16,27,112099,9,1871.785702303829,0,Kara Zimmerman575,59.88880023072429,2200.0,486
576,Engineering,Sub-Class C,Outward Reinsurance,1500.0,,Julie Ross,2024-01-22,39,42150,4,11940.32938856529,0,Julie Ross576,3.5300533702499983,1500.0,235
577,Aviation,Sub-Class H,Outward Reinsurance,3000.0,USD,Gary Thompson,2023-01-25,46,42061,9,-4039.172564188255,0,Gary Thompson577,-10.41327136476352,390000.0,597
578,Engineering,Sub-Class D,Outward Reinsurance,-1500.0,USD,Michael Crosby,2024-05-20,26,49178,7,9205.695391666533,0,Michael Crosby578,5.342127662025233,-195000.0,116
579,Engineering,Sub-Class B,Outward Reinsurance,4000.0,USD,Kristin Silva,2023-11-21,22,120872,2,4960.629218486591,0,Kristin Silva579,24.36626376943289,520000.0,297
580,Engineering,Sub-Class B,Direct,2200.0,,Andrew Harris,2024-11-25,57,76790,5,19446.49084529921,0,Andrew Harris580,3.948784416215762,2200.0,-73
581,Engineering,Sub-Class A,Inward Reinsurance,3000.0,USD,Derrick Jones,2024-11-10,28,85696,5,7689.00622776315,0,Derrick Jones581,11.145263439971265,390000.0,-58
582,Aviation,Sub-Class D,Outward Reinsurance,1500.0,KES,Gail Miller,2023-12-04,18,35648,9,8806.693811256695,0,Gail Miller582,4.047830066992316,1500.0,284
583,Miscellaneous,Sub-Class I,Inward Reinsurance,2650.769230769231,,Susan Davila,2024-11-20,70,81779,2,12809.06658607048,0,Susan Davila583,6.384462087888004,2650.769230769231,-68
584,Engineering,Sub-Class G,Inward Reinsurance,-1500.0,USD,Jordan Dillon,2023-04-05,59,126371,6,7113.462028141166,0,Jordan Dillon584,17.76504879059884,-195000.0,527
585,Engineering,Sub-Class G,Direct,1700.0,KES,Victoria Tyler,2024-06-28,18,56672,3,614.2154819187854,0,Victoria Tyler585,92.26729326808707,1700.0,77
586,Fire Domestic,Sub-Class G,Outward Reinsurance,3000.0,KES,Eric Pierce,2024-09-14,71,89109,4,8431.9461637112,0,Eric Pierce586,10.568022882249993,3000.0,-1
587,Engineering,Sub-Class H,Outward Reinsurance,1700.0,USD,Christopher Gibson,2023-05-26,56,80521,8,18606.72177226801,0,Christopher Gibson587,4.3275221173033716,221000.0,476
588,Fire Domestic,Sub-Class A,Inward Reinsurance,2500.0,KES,Mr. Jason Soto PhD,2023-08-19,63,54593,5,5247.774704211795,0,Mr. Jason Soto PhD588,10.40307617554244,2500.0,391
589,Miscellaneous,Sub-Class H,Outward Reinsurance,4000.0,USD,Michael Pugh,2024-05-09,22,33786,9,11991.02387499182,1,Michael Pugh589,2.8176075998366774,520000.0,127
590,Aviation,Sub-Class D,Inward Reinsurance,3000.0,KES,Tyler Sanchez,2023-02-07,66,114036,3,19450.85472214212,1,Tyler Sanchez590,5.862775781785348,3000.0,584
591,Aviation,Sub-Class D,Inward Reinsurance,1500.0,,Ashley Williams,2024-02-29,39,29815,7,15748.05782458726,0,Ashley Williams591,1.893249334749723,1500.0,197
592,Miscellaneous,Sub-Class D,Direct,2200.0,,Jimmy English,2024-10-08,43,41966,8,11475.85332708309,0,Jimmy English592,3.6568958145325854,2200.0,-25
593,Aviation,Sub-Class F,Direct,2500.0,,Latoya Brooks,2024-03-12,70,33794,9,13399.91220826286,0,Latoya Brooks593,2.521956821415697,2500.0,185
594,Miscellaneous,Sub-Class G,Direct,4000.0,,Kenneth Gray,2024-01-03,23,51423,4,18412.08120042688,1,Kenneth Gray594,2.7928944827164766,4000.0,254
595,Miscellaneous,Sub-Class F,Inward Reinsurance,2650.769230769231,,Daniel Morris,2023-12-11,49,119480,1,18993.80261000892,0,Daniel Morris595,6.290472869136756,2650.769230769231,277
596,Miscellaneous,Sub-Class A,Outward Reinsurance,-1500.0,USD,Brian Cabrera,2023-06-09,65,41302,5,19224.2032580499,0,Brian Cabrera596,2.148437542279173,-195000.0,462
597,Aviation,Sub-Class H,Direct,1700.0,,Marvin Clark,2024-07-03,28,81064,7,10641.04070506305,0,Marvin Clark597,7.6180518660575585,1700.0,72
598,Fire Domestic,Sub-Class G,Outward Reinsurance,2500.0,,Michael Underwood,2024-10-23,27,106800,4,4617.791246630914,0,Michael Underwood598,23.12794024154297,2500.0,-40
599,Miscellaneous,Sub-Class F,Direct,2200.0,,Brandon Parks,2024-06-24,64,105140,0,-1671.171776092502,0,Brandon Parks599,-62.91393949090985,2200.0,81
600,Engineering,Sub-Class F,Direct,-1500.0,,Phyllis Brock,2023-05-24,56,47835,7,4638.700033510073,0,Phyllis Brock600,10.312156348640544,-1500.0,478
601,Aviation,Sub-Class E,Inward Reinsurance,2291.8367346938776,KES,Margaret Smith,2024-08-10,72,93356,8,18573.88636839047,0,Margaret Smith601,5.02619635699267,2291.8367346938776,34
602,Miscellaneous,Sub-Class F,Direct,2200.0,,Bryan Smith,2024-10-18,51,69282,0,17244.92701480974,0,Bryan Smith602,4.01752932560987,2200.0,-35
603,Miscellaneous,Sub-Class I,Direct,1500.0,,Michael Schneider,2024-07-29,48,148451,7,8091.491551571966,0,Michael Schneider603,18.346555644757466,1500.0,46
604,Engineering,Sub-Class I,Inward Reinsurance,1700.0,USD,Sheila Wheeler,2023-12-11,29,141347,9,8425.182164848102,1,Sheila Wheeler604,16.77672924269031,221000.0,277
605,Fire Domestic,Sub-Class H,Outward Reinsurance,3000.0,KES,Brianna Rivera,2023-09-26,68,72714,1,2723.008739874237,0,Brianna Rivera605,26.703549986901002,3000.0,353
606,Fire Domestic,Sub-Class I,Direct,2500.0,USD,Patrick Morris,2024-11-26,61,87035,3,6362.697251762036,0,Patrick Morris606,13.678947238279678,325000.0,-74
607,Fire Domestic,Sub-Class H,Inward Reinsurance,3000.0,,Cheryl Graham,2023-09-25,33,43814,1,12861.21234848488,0,Cheryl Graham607,3.406677287710091,3000.0,354
608,Miscellaneous,Sub-Class H,Direct,-1500.0,USD,James Quinn,2023-06-18,55,44089,1,5060.768141194798,0,James Quinn608,8.711918580326627,-195000.0,453
609,Miscellaneous,Sub-Class A,Inward Reinsurance,3000.0,USD,Brittany Bennett,2023-02-02,20,93162,9,-300.403198099154,0,Brittany Bennett609,-310.12319638904125,390000.0,589
610,Miscellaneous,Sub-Class E,Outward Reinsurance,5000.0,,Keith Kirk,2024-01-12,19,75831,2,8521.489470626944,0,Keith Kirk610,8.898796420670921,5000.0,245
611,Aviation,Sub-Class D,Outward Reinsurance,-1500.0,KES,Gary Ryan,2023-08-02,69,52746,7,633.4227863582,0,Gary Ryan611,83.27139650794341,-1500.0,408
612,Engineering,Sub-Class B,Inward Reinsurance,1700.0,KES,Sharon Berg,2024-07-15,22,101673,3,19357.188900315,0,Sharon Berg612,5.252467211204695,1700.0,60
613,Miscellaneous,Sub-Class H,Inward Reinsurance,2200.0,USD,Amy Weeks,2024-03-15,28,71940,6,4758.497850298852,0,Amy Weeks613,15.118216349615853,286000.0,182
614,Engineering,Sub-Class C,Inward Reinsurance,1700.0,,Robin Davis,2024-05-06,42,106796,9,17741.6242902279,0,Robin Davis614,6.0195164914422925,1700.0,130
615,Engineering,Sub-Class D,Outward Reinsurance,3000.0,USD,Dennis King,2024-01-28,52,56476,2,638.8499150906073,0,Dennis King615,88.40261016860288,390000.0,229
616,Fire Domestic,Sub-Class G,Direct,4000.0,USD,Kimberly Pollard,2024-05-03,52,46283,9,-269.7748673555889,0,Kimberly Pollard616,-171.56157077818003,520000.0,133
617,Aviation,Sub-Class I,Outward Reinsurance,-1500.0,USD,Kevin Pena,2024-12-22,39,21769,2,10422.52822599343,0,Kevin Pena617,2.0886486971279057,-195000.0,-100
618,Miscellaneous,Sub-Class B,Inward Reinsurance,2200.0,,Douglas Rowland,2023-01-29,54,62278,1,14484.47695758302,0,Douglas Rowland618,4.2996374796534,2200.0,593
619,Fire Domestic,Sub-Class C,Inward Reinsurance,2418.348623853211,,Anna Avila,2023-02-08,39,66994,5,9169.114096309393,0,Anna Avila619,7.3064855880641035,2418.348623853211,583
620,Fire Domestic,Sub-Class D,Outward Reinsurance,1500.0,KES,David Wallace,2024-09-03,72,82898,5,744.8920901314841,0,David Wallace620,111.28860287047392,1500.0,10
621,Miscellaneous,Sub-Class A,Inward Reinsurance,1700.0,,Henry Phillips,2023-06-22,28,35634,0,-4052.640927900099,0,Henry Phillips621,-8.7927849108665,1700.0,449
622,Engineering,Sub-Class G,Outward Reinsurance,1700.0,USD,Daniel Hill,2023-01-17,49,125035,6,10457.22052977513,0,Daniel Hill622,11.956810095377106,221000.0,605
623,Fire Domestic,Sub-Class B,Inward Reinsurance,-1500.0,USD,Jacob Salazar,2023-02-25,52,146259,3,-1724.069365861293,0,Jacob Salazar623,-84.83359364542356,-195000.0,566
624,Engineering,Sub-Class E,Direct,4000.0,KES,Tiffany Brown,2023-08-14,48,30965,2,3579.40967580828,0,Tiffany Brown624,8.650867825853902,4000.0,396
625,Aviation,Sub-Class A,Direct,3000.0,,Alexa Cook,2024-07-11,62,47566,7,11894.61884178079,1,Alexa Cook625,3.9989511755450846,3000.0,64
626,Engineering,Sub-Class C,Inward Reinsurance,3000.0,USD,Donna Humphrey,2023-03-08,70,72196,1,-2549.413985426703,0,Donna Humphrey626,-28.318664764803327,390000.0,555
627,Aviation,Sub-Class B,Outward Reinsurance,-1500.0,KES,Edward Richards,2023-07-16,25,118679,8,-1818.713005401105,0,Edward Richards627,-65.25438573736164,-1500.0,425
628,Engineering,Sub-Class A,Direct,1700.0,KES,Kayla Gibson,2024-10-15,37,68285,7,-3458.344817314897,0,Kayla Gibson628,-19.74499467436487,1700.0,-32
629,Fire Domestic,Sub-Class G,Outward Reinsurance,2200.0,USD,Tiffany Kennedy,2023-01-23,59,75499,7,19901.97822267067,0,Tiffany Kennedy629,3.7935424888566027,286000.0,599
630,Fire Domestic,Sub-Class E,Inward Reinsurance,1500.0,USD,Jeffrey Oliver,2024-08-28,51,39420,2,4676.919215039532,0,Jeffrey Oliver630,8.42862538083562,195000.0,16
631,Aviation,Sub-Class A,Outward Reinsurance,-1500.0,,Jennifer Sanchez,2023-08-25,21,45236,3,17644.87919336586,0,Jennifer Sanchez631,2.563689980774018,-1500.0,385
632,Miscellaneous,Sub-Class F,Direct,2200.0,KES,Angela Martin,2024-07-19,35,26218,1,2339.640960607052,0,Angela Martin632,11.205992902944125,2200.0,56
633,Aviation,Sub-Class E,Outward Reinsurance,2200.0,USD,Shannon Moore,2023-05-18,68,144283,1,13830.06412851239,0,Shannon Moore633,10.432561892648259,286000.0,484
634,Aviation,Sub-Class C,Outward Reinsurance,2490.4411764705883,KES,Jonathan Bishop,2024-04-17,21,69892,3,476.6654078094725,0,Jonathan Bishop634,146.6269606623866,2490.4411764705883,149
635,Engineering,Sub-Class G,Inward Reinsurance,5000.0,,Rebecca Benson,2024-07-06,37,94031,5,7458.117741206257,0,Rebecca Benson635,12.607872825669773,5000.0,69
636,Engineering,Sub-Class I,Inward Reinsurance,1500.0,USD,Danielle Garcia,2024-09-01,26,119389,4,15615.39348239449,0,Danielle Garcia636,7.645596643760827,195000.0,12
637,Aviation,Sub-Class I,Inward Reinsurance,2500.0,,Laura Juarez,2024-11-25,33,84057,0,15408.35997237707,0,Laura Juarez637,5.455285322428277,2500.0,-73
638,Fire Domestic,Sub-Class I,Direct,4000.0,KES,Michael Miller,2024-10-01,43,98609,9,14857.01793406686,0,Michael Miller638,6.63720003823186,4000.0,-18
639,Engineering,Sub-Class B,Direct,5000.0,,Katherine Meadows,2023-08-17,55,96907,0,15593.36032596382,1,Katherine Meadows639,6.214632252077469,5000.0,393
640,Miscellaneous,Sub-Class C,Inward Reinsurance,2650.769230769231,,Shawn Carter,2023-11-13,42,103130,5,286.8070326469815,0,Shawn Carter640,359.5797461735825,2650.769230769231,305
641,Engineering,Sub-Class G,Inward Reinsurance,1500.0,KES,Lindsey Solis,2024-08-20,21,31226,2,7055.406814009662,0,Lindsey Solis641,4.425825586413484,1500.0,24
642,Engineering,Sub-Class E,Direct,3000.0,,Kimberly Schmidt,2024-12-21,58,143108,2,7121.786864928965,0,Kimberly Schmidt642,20.094395228918074,3000.0,-99
643,Miscellaneous,Sub-Class B,Direct,5000.0,KES,Leslie Taylor,2024-12-27,62,72271,6,17262.56218369781,0,Leslie Taylor643,4.186574346897955,5000.0,-105
644,Aviation,Sub-Class C,Direct,3000.0,USD,Roberto Patel,2024-09-03,58,30046,0,2422.295734985721,0,Roberto Patel644,12.403935475771753,390000.0,10
645,Miscellaneous,Sub-Class F,Direct,4000.0,KES,William Ruiz,2024-07-14,55,134955,0,18287.39733472621,1,William Ruiz645,7.379672324597658,4000.0,61
646,Aviation,Sub-Class G,Inward Reinsurance,3000.0,KES,Lisa Gutierrez,2023-07-20,70,137462,9,6269.893407652477,0,Lisa Gutierrez646,21.924136673874877,3000.0,421
647,Aviation,Sub-Class I,Direct,4000.0,USD,Jason Pineda,2023-09-15,36,129345,2,11744.67507943547,1,Jason Pineda647,11.013076064273479,520000.0,364
648,Aviation,Sub-Class A,Inward Reinsurance,1500.0,KES,Tony Brown,2024-04-24,31,57117,7,1722.07780698336,0,Tony Brown648,33.167490904522126,1500.0,142
649,Miscellaneous,Sub-Class G,Outward Reinsurance,1700.0,USD,Bryce Sanchez,2023-06-27,38,149980,0,5257.452670782683,1,Bryce Sanchez649,28.527123189046666,221000.0,444
650,Aviation,Sub-Class H,Outward Reinsurance,4000.0,USD,Victoria Blake,2023-05-03,32,24965,9,12745.02330172851,0,Victoria Blake650,1.958803794153455,520000.0,499
651,Fire Domestic,Sub-Class C,Direct,2200.0,KES,Laura Perez,2023-12-08,20,79478,3,7818.678546275234,0,Laura Perez651,10.165144855310976,2200.0,280
652,Miscellaneous,Sub-Class D,Outward Reinsurance,2500.0,,Wanda Benson,2023-06-20,54,131796,8,18267.70029220834,0,Wanda Benson652,7.214701242729195,2500.0,451
653,Fire Domestic,Sub-Class F,Outward Reinsurance,2500.0,,Taylor Fields,2024-10-09,70,98872,3,13428.12414743693,0,Taylor Fields653,7.363053760481654,2500.0,-26
654,Aviation,Sub-Class G,Outward Reinsurance,-1500.0,USD,Aaron Gonzalez,2023-02-28,67,77277,9,9110.073137764997,0,Aaron Gonzalez654,8.4825883207957,-195000.0,563
655,Engineering,Sub-Class D,Direct,2500.0,,Brett Crawford,2024-12-05,63,105379,7,17166.7439163052,0,Brett Crawford655,6.138554900904046,2500.0,-83
656,Aviation,Sub-Class H,Direct,-1500.0,,Amy Obrien,2024-04-09,33,79613,6,11638.90971971861,0,Amy Obrien656,6.840245514158416,-1500.0,157
657,Fire Domestic,Sub-Class E,Outward Reinsurance,2500.0,KES,Paige Jones,2023-09-17,31,37373,2,11183.01183551081,1,Paige Jones657,3.341944062092902,2500.0,362
658,Fire Domestic,Sub-Class A,Inward Reinsurance,4000.0,USD,John Black,2024-01-08,26,65452,6,1159.283328690682,0,John Black658,56.459019447750364,520000.0,249
659,Miscellaneous,Sub-Class D,Outward Reinsurance,2200.0,USD,Cameron Simmons,2023-04-05,64,70089,6,4871.424138205273,0,Cameron Simmons659,14.387784354540342,286000.0,527
660,Engineering,Sub-Class C,Direct,1700.0,KES,Donna Wade,2023-05-05,24,26654,9,12082.59131510054,0,Donna Wade660,2.2059837418061514,1700.0,497
661,Miscellaneous,Sub-Class I,Direct,3000.0,,David Wright,2023-02-10,31,51280,2,17294.79278707895,0,David Wright661,2.9650543161356415,3000.0,581
662,Fire Domestic,Sub-Class H,Direct,2231.060606060606,USD,Michelle Sanchez,2023-09-11,23,76141,1,2888.68684112288,0,Michelle Sanchez662,26.358343492298644,290037.8787878788,368
663,Aviation,Sub-Class A,Outward Reinsurance,2500.0,,Cynthia Russell,2023-01-07,38,143319,8,387.1405485746172,1,Cynthia Russell663,370.19888649658407,2500.0,615
664,Engineering,Sub-Class F,Inward Reinsurance,1700.0,USD,Susan Brown,2024-04-15,32,125646,0,9842.399470396394,0,Susan Brown664,12.765789518898659,221000.0,151
665,Aviation,Sub-Class I,Direct,1700.0,USD,Rebecca Owen,2024-12-28,69,107943,6,-3320.072547432172,1,Rebecca Owen665,-32.51224136155875,221000.0,-106
666,Aviation,Sub-Class G,Direct,4000.0,USD,Allison Wong,2024-05-25,25,87894,3,12863.54253625013,0,Allison Wong666,6.832798955055355,520000.0,111
667,Engineering,Sub-Class D,Outward Reinsurance,1500.0,USD,Travis Graham,2024-08-03,51,46583,1,12578.46358218702,0,Travis Graham667,3.703393478514218,195000.0,41
668,Miscellaneous,Sub-Class A,Inward Reinsurance,1500.0,,Julie Mendoza,2023-03-10,57,138033,1,3874.150774653877,0,Julie Mendoza668,35.629227675665796,1500.0,553
669,Aviation,Sub-Class B,Outward Reinsurance,2500.0,,Steven Smith,2023-03-22,18,114242,7,17316.94133362254,0,Steven Smith669,6.59712346418752,2500.0,541
670,Fire Domestic,Sub-Class E,Direct,2231.060606060606,,Hunter Sims,2024-06-25,49,26360,6,7554.528538478187,0,Hunter Sims670,3.4892978252366307,2231.060606060606,80
671,Aviation,Sub-Class E,Inward Reinsurance,2500.0,,Brian Roberts,2024-08-07,66,73968,6,11144.12376732342,1,Brian Roberts671,6.637399363500207,2500.0,37
672,Engineering,Sub-Class H,Inward Reinsurance,2500.0,KES,Donald Russell,2023-09-19,68,23743,4,239.4620484584457,0,Donald Russell672,99.15141106011279,2500.0,360
673,Engineering,Sub-Class F,Direct,-1500.0,USD,Thomas White,2023-03-30,22,27159,9,5433.508379000001,0,Thomas White673,4.998427922733493,-195000.0,533
674,Engineering,Sub-Class H,Inward Reinsurance,2200.0,USD,Rhonda Holmes,2023-07-27,47,52151,7,16560.4385067442,0,Rhonda Holmes674,3.1491315872319214,286000.0,414
675,Miscellaneous,Sub-Class B,Inward Reinsurance,2200.0,USD,Randall Carpenter,2023-08-01,39,20518,1,323.48869080857,0,Randall Carpenter675,63.427255984481626,286000.0,409
